PS pag,imagen y coloreamos elementos naturales afectan a naturaleza
imagen y coloreamos elementos naturales afectan a naturaleza,Dibujamos elemento social
Dibujamos elemento social,ochenta y elementos sociales creados construidos o modificados humano
ochenta y elementos sociales creados construidos o modificados humano,PS pag
PS pag,aplicamos aprendido
aplicamos aprendido,aula aprendí actividad
aula aprendí actividad,aprendí aprendiendo aprendí Identificar relaciones simples elementos naturales y sociales espacio cotidiano
aprendí aprendiendo aprendí Identificar relaciones simples elementos naturales y sociales espacio cotidiano,casa aprendimos actividad
casa aprendimos actividad,actividad
actividad,completa cuadro lograste aprender
completa cuadro lograste aprender,hice aprender
hice aprender,aspa avances
aspa avances,ochenta y nueve Dibujamos papelógrafo comunidad elementos naturales y sociales
ochenta y nueve Dibujamos papelógrafo comunidad elementos naturales y sociales,señalamos y mostramos a compañeras y compañeros
señalamos y mostramos a compañeras y compañeros,Presentamos papelógrafo debilidades comunidad desastres naturales sismo inundación huaico
Presentamos papelógrafo debilidades comunidad desastres naturales sismo inundación huaico,Explicamos evitarlos
Explicamos evitarlos,Desastres naturales Sismo Inundación Huaico Debilidades evitamos PS pag
Desastres naturales Sismo Inundación Huaico Debilidades evitamos PS pag,actividad aprenderemos rosa vientos N norte S sur E y O oeste
actividad aprenderemos rosa vientos N norte S sur E y O oeste,Actividad desplazamos espacio aprenderemos actividad
Actividad desplazamos espacio aprenderemos actividad,noventa puntos referencia desplazarnos espacio cotidiano
noventa puntos referencia desplazarnos espacio cotidiano,Representar diversas maneras espacio cotidiano utilizando puntos referencia
Representar diversas maneras espacio cotidiano utilizando puntos referencia,Áncash NE SO PS pag
Áncash NE SO PS pag,imagen y decimos lugares escritos punto cardinal
imagen y decimos lugares escritos punto cardinal,noventa y
casa sol Inicio camino Cañete mar PS pag,imagen y respondemos
imagen y respondemos,noventa y sol sale norte sur oeste PS pag
noventa y sol sale norte sur oeste PS pag,croquis y respondo
croquis y respondo,noventa y casa Rosa quiosco
noventa y casa Rosa quiosco,biblioteca tienda
biblioteca tienda,casa Andrés mercado
casa Andrés mercado,sur casa Andrés y
sur casa Andrés y,PS pag
PS pag,mapa Lima y provincias
mapa Lima y provincias,noventa y mapa y completamos enunciados
noventa y mapa y completamos enunciados,norte norte sur sur espacios representan croquis o mapas
norte norte sur sur espacios representan croquis o mapas,orientamos rosa vientos dibujada costado
orientamos rosa vientos dibujada costado,Barranca Huaura PS pag
Barranca Huaura PS pag,aplicamos aprendido
aplicamos aprendido,aprendimos actividad
aprendimos actividad,actividad
actividad,completa cuadro lograste aprender
completa cuadro lograste aprender,aprendí actividad
aprendí actividad,aprendí aprendiendo aprendí puntos referencia desplazarme espacio cotidiano
aprendí aprendiendo aprendí puntos referencia desplazarme espacio cotidiano,Representar diversas maneras espacio cotidiano utilizando puntos referencia
Representar diversas maneras espacio cotidiano utilizando puntos referencia,aula casa Dibujamos croquis comunidad y señalamos casa
aula casa Dibujamos croquis comunidad y señalamos casa,utilizamos rosa vientos explicar llegamos a escuela
utilizamos rosa vientos explicar llegamos a escuela,Elaboramos croquis comunidad señalando límites y presentamos aula
Elaboramos croquis comunidad señalando límites y presentamos aula,hice aprender
hice aprender,aspa avances
aspa avances,y PS pag
y PS pag,naturaleza avisa peligros comunidad
naturaleza avisa peligros comunidad,noventa y Conversamos acciones comunidad ponerse riesgo
noventa y Conversamos acciones comunidad ponerse riesgo,PS pag
PS pag,vi o dibujé causó
vi o dibujé causó,equipo importante desastre
equipo importante desastre,compañeras compañeros y colaborar
Oriento aprendizaje noventa y Dibujo,Dibujo historia cuente desastre sucedido comunidad o
Dibujo historia cuente desastre sucedido comunidad o,produjo hubiéramos clase
produjo hubiéramos clase,PS pag
PS pag,aprendimos unidad
aprendimos unidad,noventa y Dibujamos elementos sociales y elementos naturales comunidad
noventa y Dibujamos elementos sociales y elementos naturales comunidad,Escribimos nombres
Escribimos nombres,PS pag
PS pag,y nueve Escribo historia río desbordó
y nueve Escribo historia río desbordó,Explico ocurrió
Explico ocurrió,Dibujamos croquis aula y lugares compañeras compañeros y profesora o profesor
Dibujamos croquis aula y lugares compañeras compañeros y profesora o profesor,Señalamos puertas ventanas y elementos
Señalamos puertas ventanas y elementos,Dibujo
Dibujo,PS pag
PS pag,Protegemos cien Observamos y respondemos elementos observamos imagen
Protegemos cien Observamos y respondemos elementos observamos imagen,natural
natural,conservar belleza paisaje
conservar belleza paisaje,GRANJA PORC PS pag
GRANJA PORC PS pag,aprenderemos unidad
aprenderemos unidad,Leemos y conversamos aprenderemos
Leemos y conversamos aprenderemos,Describir manifestaciones peligros naturales e inducidos afectan a personas
Describir manifestaciones peligros naturales e inducidos afectan a personas,Identificar problemas ambientales afectan espacio cotidiano
Identificar problemas ambientales afectan espacio cotidiano,Identificar causas y consecuencias problemas ambientales ocurren espacio cotidiano
Identificar causas y consecuencias problemas ambientales ocurren espacio cotidiano,Plantear acciones sencillas cuidar espacio cotidiano
Plantear acciones sencillas cuidar espacio cotidiano,PS pag
PS pag,importante proteger vivimos
importante proteger vivimos,ciento imagen y estudiantes
acción realiza niña perro,niña flor
niña flor,significa pintar celeste mar
significa pintar celeste mar,niña riega Tierra
niña cuida perro debemos niña riega flor debemos celeste mar debemos darle vida a ambiente debemos PS pag,a compañeras y compañeros y elegimos a siguientes responsabilidades Papelotes Plumones Colores Cuaderno autoaprendizaje Personal Social materiales utilizaremos unidad
a compañeras y compañeros y elegimos a siguientes responsabilidades Papelotes Plumones Colores Cuaderno autoaprendizaje Personal Social materiales utilizaremos unidad,organizaremos unidad
organizaremos unidad,Tijeras Lápices función cumplir responsables Monitora monitor Relatora relator Materiales ciento Monitora monitor Responsable materiales Relatora relator materiales
Tijeras Lápices función cumplir responsables Monitora monitor Relatora relator Materiales ciento Monitora monitor Responsable materiales Relatora relator materiales,Marcamos aspa tengamos listos
Marcamos aspa tengamos listos,PS pag
PS pag,actividad aprenderemos
actividad aprenderemos,Actividad riesgos y peligros a exponemos aprenderemos actividad
Actividad riesgos y peligros a exponemos aprenderemos actividad,aprenderemos actividad
aprenderemos actividad,ciento palabras sismo
ciento palabras sismo,Describir manifestaciones peligros naturales e inducidos afectan a personas
Describir manifestaciones peligros naturales e inducidos afectan a personas,Identificar problemas ambientales afectan espacio cotidiano
Identificar problemas ambientales afectan espacio cotidiano,placas Tierra mueven sentimos movimientos
placas Tierra mueven sentimos movimientos,fuertes y sentimos
fuertes y sentimos,movimientos placas Tierra conocen sismos
movimientos placas Tierra conocen sismos,PS pag
PS pag,aspa peligros comunidad
aspa peligros comunidad,Plaga langosta sembríos Contaminación río mercurio Granizada Incendio forestal Sismo Huaico Inundación Sequía ciento PS pag
Plaga langosta sembríos Contaminación río mercurio Granizada Incendio forestal Sismo Huaico Inundación Sequía ciento PS pag,respuesta
respuesta,sucede huaico sequía inundación desastres producidos naturaleza o mala acción humano
sucede huaico sequía inundación desastres producidos naturaleza o mala acción humano,ciento PS pag
ciento PS pag,problema o problemas comunidad
problema o problemas comunidad,Contaminación tierra Explotación forestal Contaminación agua Desaparición especies ciento PS pag
Contaminación tierra Explotación forestal Contaminación agua Desaparición especies ciento PS pag,problema o peligro ambiental existente localidad
problema o peligro ambiental existente localidad,acción consecuencia
acción consecuencia,contaminamos aire o agua afectará a seres vivos
contaminamos aire o agua afectará a seres vivos,ciento PS pag
ciento PS pag,cuidar ambiente
cuidar ambiente,Observamos
Observamos,Apagar luces necesitamos
Apagar luces necesitamos,frase favor ambiente y escribimos
frase favor ambiente y escribimos,ciento nueve PS pag
ciento nueve PS pag,aplicamos aprendido
aplicamos aprendido,aula aprendimos actividad
aula aprendimos actividad,actividad
actividad,completa cuadro lograste aprender
completa cuadro lograste aprender,hice aprender
hice aprender,aspa avances
aspa avances,comunidad aprendí actividad
comunidad aprendí actividad,aprendí aprendiendo aprendí Identificar causas y consecuencias problemas ambientales ocurren espacio cotidiano
aprendí aprendiendo aprendí Identificar causas y consecuencias problemas ambientales ocurren espacio cotidiano,Plantear acciones sencillas cuidar espacio cotidiano
Plantear acciones sencillas cuidar espacio cotidiano,Elaboramos afiche importancia evitar contaminación ambiental
Elaboramos afiche importancia evitar contaminación ambiental,Presentamos producto a compañeras y compañeros aula
Presentamos producto a compañeras y compañeros aula,Conversamos formas comunidad cuidar ambiente
Conversamos formas comunidad cuidar ambiente,Presentamos resultados a familiar
Presentamos resultados a familiar,ciento diez PS pag
ciento diez PS pag,actividad aprenderemos Actividad Presentamos acciones cuidar ambiente aprenderemos actividad
actividad aprenderemos Actividad Presentamos acciones cuidar ambiente aprenderemos actividad,aprenderemos actividad
aprenderemos actividad,pregunta salud ambiental comunidad
pregunta salud ambiental comunidad,Identificar causas y consecuencias problemas ambientales ocurren espacio cotidiano
Identificar causas y consecuencias problemas ambientales ocurren espacio cotidiano,Plantear acciones sencillas cuidar espacio cotidiano
Plantear acciones sencillas cuidar espacio cotidiano,ciento once PS pag
ciento once PS pag,imágenes y respondo preguntas
imágenes y respondo preguntas,pasa imagen
pasa imagen,pasaría taláramos árboles
pasaría taláramos árboles,pasa imagen
pasa imagen,pasaría contamináramos ríos
pasaría contamináramos ríos,ciento doce PS pag
ciento doce PS pag,problemas ambientales comunidad
problemas ambientales comunidad,daño causar
daño causar,daño causar
daño causar,ciento trece PS pag
ciento trece PS pag,imagen y pensamos razón causó situación
imagen y pensamos razón causó situación,imagen y escogemos causas desbordes ríos
imagen y escogemos causas desbordes ríos,escribimos
escribimos,reciclar siguientes objetos ciento catorce PS pag
reciclar siguientes objetos ciento catorce PS pag,aplicamos aprendido
aplicamos aprendido,aula comunidad aprendimos actividad
aula comunidad aprendimos actividad,actividad
actividad,completa cuadro lograste aprender
completa cuadro lograste aprender,hice aprender
hice aprender,aspa avances
aspa avances,aprendí actividad
aprendí actividad,aprendí aprendiendo aprendí Identificar causas y consecuencias problemas ambientales ocurren espacio cotidiano
aprendí aprendiendo aprendí Identificar causas y consecuencias problemas ambientales ocurren espacio cotidiano,Plantear acciones sencillas cuidar espacio cotidiano
Plantear acciones sencillas cuidar espacio cotidiano,quince dibujamos realizando acciones favor ambiente
quince dibujamos realizando acciones favor ambiente,pegamos dibujo aula
pegamos dibujo aula,Conversamos importancia reciclar y seleccionar desperdicios
Conversamos importancia reciclar y seleccionar desperdicios,Presentamos propuestas papelote
Presentamos propuestas papelote,tarea cuidar ambiente acciones
tarea cuidar ambiente acciones,PS pag
PS pag,cuidar ambiente formas Observo y respondo
cuidar ambiente formas Observo y respondo,sirve flor
daño,ciento dieciséis Observamos y respondemos
ciento dieciséis Observamos y respondemos,parezco a flor
parezco a flor,a daño daño a
a daño daño a,PS pag
PS pag,Insecticidas o pesticidas mejorar ambiente hogar
Insecticidas o pesticidas mejorar ambiente hogar,siento responsable mejorar conservar
siento responsable mejorar conservar,diecisiete Oriento aprendizaje Conversamos crear espacios sembrar flores o plantas
diecisiete Oriento aprendizaje Conversamos crear espacios sembrar flores o plantas,dibujamos
dibujamos,Conversamos afectan a plantas y a seres humanos factores escritos recuadros
Conversamos afectan a plantas y a seres humanos factores escritos recuadros,Pinto daño
Pinto daño,Falta agua Basura calles o ríos Humo vehículos Dibujo
Falta agua Basura calles o ríos Humo vehículos Dibujo,PS pag
PS pag,aprendimos unidad
aprendimos unidad,ciento dieciocho Describo manifestación peligro
ciento dieciocho Describo manifestación peligro,Explicamos problema ambiental comunidad
Explicamos problema ambiental comunidad,PS pag
PS pag,Conversamos y explicamos causas ocasionan vemos imagen
Conversamos y explicamos causas ocasionan vemos imagen,Observamos imagen y respondemos consejo daríamos ayudar a cuidar ambiente
Observamos imagen y respondemos consejo daríamos ayudar a cuidar ambiente,ciento diecinueve PS pag
ciento diecinueve PS pag,Observamos y respondemos regiones creemos situados lugares
Observamos y respondemos regiones creemos situados lugares,lugares historia
lugares historia,región
región,historia ciento veinte Puente construido época incas fibra vegetal
historia ciento veinte Puente construido época incas fibra vegetal,Fortaleza Kuélap Habitada cultura Chachapoyas años
Fortaleza Kuélap Habitada cultura Chachapoyas años,Palacio Gobierno Mandado a construir Francisco Pizarro territorios cacique Taulichusco
Palacio Gobierno Mandado a construir Francisco Pizarro territorios cacique Taulichusco,PS pag
PS pag,aprenderemos unidad
aprenderemos unidad,Leemos y conversamos aprenderemos
Leemos y conversamos aprenderemos,veintiuno Secuenciar acciones o hechos cotidianos
veintiuno Secuenciar acciones o hechos cotidianos,Identificar cambiado y continúan
Identificar cambiado y continúan,Identificar etapas historia Perú
Identificar etapas historia Perú,Diferenciar vida cotidiana actividades largas
Diferenciar vida cotidiana actividades largas,Obtener información imágenes antiguas y testimonios personas reconociendo datos brindan
Obtener información imágenes antiguas y testimonios personas reconociendo datos brindan,hice
hice,PS pag
PS pag,trayecto llegar colegio
trayecto llegar colegio,acciones realizamos llegar colegio
acciones realizamos llegar colegio,ciento veintidós importante historia
ciento veintidós importante historia,datos conocemos historia Perú
datos conocemos historia Perú,Dibujo
Dibujo,PS pag
PS pag,responsabilidad gustaría
responsabilidad gustaría,Papelotes Plumones Colores Cuaderno autoaprendizaje Personal Social materiales utilizaremos unidad
Papelotes Plumones Colores Cuaderno autoaprendizaje Personal Social materiales utilizaremos unidad,organizaremos unidad
organizaremos unidad,y función niña monitora o niño monitor
y función niña monitora o niño monitor,Goma Tijeras ciento veintitrés Responsable materiales materiales
Goma Tijeras ciento veintitrés Responsable materiales materiales,Marcamos aspa tengamos listos
Marcamos aspa tengamos listos,Monitora monitor Relatora relator PS pag
Monitora monitor Relatora relator PS pag,actividad aprenderemos Actividad Reconocemos actividades realizamos cotidianamente aprenderemos actividad
actividad aprenderemos Actividad Reconocemos actividades realizamos cotidianamente aprenderemos actividad,aprenderemos actividad
aprenderemos actividad,ciento veinticuatro imágenes y enumeramos orden realizamos
ciento veinticuatro imágenes y enumeramos orden realizamos,Secuenciar acciones o hechos cotidianos
Secuenciar acciones o hechos cotidianos,Diferenciar vida cotidiana actividades largas
Diferenciar vida cotidiana actividades largas,Identificar cambiado y continúan
Identificar cambiado y continúan,PS pag
PS pag,y encierro acciones realizo
y encierro acciones realizo,ciento veinticinco D E S A Y U N A R E C C L L E V A N T A R S E A A W C F H U W Y E T P M V U U T A R O U M U I I A R I Y C E A D L D L N R I D U EO S A S I L A S S A S R Y P R U A A R E Q R V O L V E R R R E texto palabras actividad
ciento veinticinco D E S A Y U N A R E C C L L E V A N T A R S E A A W C F H U W Y E T P M V U U T A R O U M U I I A R I Y C E A D L D L N R I D U EO S A S I L A S S A S R Y P R U A A R E Q R V O L V E R R R E texto palabras actividad,Niñas y niños y dientes
Niñas y niños y dientes,energía
energía,llegar a escuela y aprender
llegar a escuela y aprender,Terminando escuela a casa labores casa o campo a animales y
Terminando escuela a casa labores casa o campo a animales y,PS pag
PS pag,actividades y encierro dura
actividades y encierro dura,Sembrar semilla
Sembrar semilla,Cocinar comida
Cocinar comida,Llenar balde agua
Llenar balde agua,Jugar a escondidas
Jugar a escondidas,Amarrarme cabello
Amarrarme cabello,Amarrarme pasadores dura barrer
Amarrarme pasadores dura barrer,ciento veintiséis Lavarme manos dura comer fruta
ciento veintiséis Lavarme manos dura comer fruta,y marcamos actividad
y marcamos actividad,Germinación semilla
Germinación semilla,Pelar papas
Pelar papas,Bañarse
Bañarse,Jugar fútbol
Jugar fútbol,Vestirme
Vestirme,PS pag
PS pag,imágenes y respondemos
imágenes y respondemos,ciento veintisiete vestían mujeres
ciento veintisiete vestían mujeres,cambiado catedral
cambiado catedral,ambas imágenes
ambas imágenes,Fuente Fuente PS pag
Fuente Fuente PS pag,imágenes y escribimos papelógrafo cambiado y continúan
imágenes y escribimos papelógrafo cambiado y continúan,ciento veintiocho cambiado continúa PS pag
ciento veintiocho cambiado continúa PS pag,aplicamos aprendido
aplicamos aprendido,aula aprendimos actividad
aula aprendimos actividad,actividad
actividad,completa cuadro lograste aprender
completa cuadro lograste aprender,hice aprender
hice aprender,aspa avances
aspa avances,ciento veintinueve aprendí actividad
ciento veintinueve aprendí actividad,aprendí aprendiendo aprendí Secuenciar acciones o hechos cotidianos
aprendí aprendiendo aprendí Secuenciar acciones o hechos cotidianos,Diferenciar vida cotidiana actividades largas
Diferenciar vida cotidiana actividades largas,Identificar cambiado y continúan
Identificar cambiado y continúan,lista acciones cotidianas realizamos aula
lista acciones cotidianas realizamos aula,organizamos papelote
organizamos papelote,Explicamos diferencias siguientes objetos PS pag
Explicamos diferencias siguientes objetos PS pag,actividad aprenderemos Actividad Identificamos etapas historia aprenderemos actividad
actividad aprenderemos Actividad Identificamos etapas historia aprenderemos actividad,y marcamos imágenes antiguas
y marcamos imágenes antiguas,aprenderemos actividad
aprenderemos actividad,ciento treinta Obtener imágenes antiguas y testimonios personas reconociendo información brindan
ciento treinta Obtener imágenes antiguas y testimonios personas reconociendo información brindan,Identificar etapas historia Perú
Identificar etapas historia Perú,PS pag
PS pag,treinta y texto
treinta y texto,departamento ubica fortaleza Kuélap
departamento ubica fortaleza Kuélap,A cultura pertenece fortaleza
A cultura pertenece fortaleza,edificios ciudad
edificios ciudad,y información texto leído encerramos imagen vivienda Kuélap
y información texto leído encerramos imagen vivienda Kuélap,fortaleza Kuélap ubica departamento Amazonas
fortaleza Kuélap ubica departamento Amazonas,morada cultura Chachapoyas
morada cultura Chachapoyas,ciudad torreones y viviendas distribuidas plataformas
ciudad torreones y viviendas distribuidas plataformas,viviendas circulares hechas piedra y figuras rombos
viviendas circulares hechas piedra y figuras rombos,PS pag
PS pag,y converso ciento treinta y Puente Cusco sirven puentes
y converso ciento treinta y Puente Cusco sirven puentes,puente
puente,puente
puente,pasaría hubiera puente
pasaría hubiera puente,dibujo puente
dibujo puente,fuentes objetos documentos y lugares transmiten información hechos ocurrieron
fuentes objetos documentos y lugares transmiten información hechos ocurrieron,PS pag
PS pag,treinta y imagen quero
treinta y imagen quero,pinto dibujo
pinto dibujo,herramientas usaban servía explicamos
herramientas usaban servía explicamos,Servía Servía Servía PS pag
Servía Servía Servía PS pag,a y digitamos línea historia Perú
a y digitamos línea historia Perú,Leemos épocas historia
Leemos épocas historia,acceso observamos siguientes imágenes historia Perú
acceso observamos siguientes imágenes historia Perú,completamos oraciones
completamos oraciones,ciento treinta y Etapas historia Perú Preinca Incaica Conquista Independencia República Época Perú surgieron diversas culturas Chavín Nasca Paracas Chimú Tiahuanaco elaboraron vasijas decoradas Época gobierna presidente Época gobernaba inca
ciento treinta y Etapas historia Perú Preinca Incaica Conquista Independencia República Época Perú surgieron diversas culturas Chavín Nasca Paracas Chimú Tiahuanaco elaboraron vasijas decoradas Época gobierna presidente Época gobernaba inca,sede Cusco época declararon independencia Perú época llegaron españoles PS pag
sede Cusco época declararon independencia Perú época llegaron españoles PS pag,aplicamos aprendido
aplicamos aprendido,aula aprendí actividad
aula aprendí actividad,aprendí aprendiendo aprendí Obtener imágenes antiguas y testimonios personas reconociendo información brindan
aprendí aprendiendo aprendí Obtener imágenes antiguas y testimonios personas reconociendo información brindan,Identificar etapas historia Perú
Identificar etapas historia Perú,aprendimos actividad
aprendimos actividad,actividad
actividad,completa cuadro lograste aprender
completa cuadro lograste aprender,ciento treinta y Conversamos monumentos leyendas y objetos dejaron antepasados y comunidad
ciento treinta y Conversamos monumentos leyendas y objetos dejaron antepasados y comunidad,Fuentes región Comunidad región Fuente Explicación hice aprender
Fuentes región Comunidad región Fuente Explicación hice aprender,aspa avances
aspa avances,PS pag
PS pag,Conozco raíces Escribo nombres y apellidos completos
Conozco raíces Escribo nombres y apellidos completos,ciento treinta y Escribimos nombres padres familiares caso y pegamos foto o dibujamos a
ciento treinta y Escribimos nombres padres familiares caso y pegamos foto o dibujamos a,familia Dibujo foto abuelita Dibujo foto abuelito Dibujo foto mamá dibujo foto Dibujo foto abuelita Dibujo foto abuelito Dibujo foto papá dibujo foto PS pag
familia Dibujo foto abuelita Dibujo foto abuelito Dibujo foto mamá dibujo foto Dibujo foto abuelita Dibujo foto abuelito Dibujo foto papá dibujo foto PS pag,podido aprender historia país y región
podido aprender historia país y región,debo familia
debo familia,treinta y Oriento aprendizaje Completamos cuadro
treinta y Oriento aprendizaje Completamos cuadro,Pedimos ayuda monitora o monitor y explicamos heredado abuelas y abuelos actividad o costumbre
Pedimos ayuda monitora o monitor y explicamos heredado abuelas y abuelos actividad o costumbre,nació
nació,abuela paterna abuelo paterno abuela materna abuelo materno mamá papá PS pag
abuela paterna abuelo paterno abuela materna abuelo materno mamá papá PS pag,aprendimos unidad
aprendimos unidad,Pensamos actividad cotidiana realizamos y dibujamos pasos
Pensamos actividad cotidiana realizamos y dibujamos pasos,ciento treinta y Paso Paso Paso Paso PS pag
ciento treinta y Paso Paso Paso Paso PS pag,treinta y nueve dibujo representativo etapas historia Perú espacio gráfico
treinta y nueve dibujo representativo etapas historia Perú espacio gráfico,Etapas historia Perú PS pag
Etapas historia Perú PS pag,Observamos y respondemos intercambiando reciben
Observamos y respondemos intercambiando reciben,practicamos comunidad
practicamos comunidad,bienestar y ciento cuarenta PS pag
bienestar y ciento cuarenta PS pag,aprenderemos unidad
aprenderemos unidad,Leemos y conversamos aprenderemos
Leemos y conversamos aprenderemos,Explicar personas e instituciones satisfacen necesidades y familias
Explicar personas e instituciones satisfacen necesidades y familias,Identificar acciones permitan ahorro cuidado y preservación recursos familia y escuela
Identificar acciones permitan ahorro cuidado y preservación recursos familia y escuela,Reconocer obtener producto retribuir dinero trueque
Reconocer obtener producto retribuir dinero trueque,cuarenta y PS pag
cuarenta y PS pag,ayudar economía casa
ayudar economía casa,importante bienestar y
importante bienestar y,ciento cuarenta y Dibujo
ciento cuarenta y Dibujo,dibujado
dibujado,ayudan a comunidad siguientes instituciones y personas
ayudan a comunidad siguientes instituciones y personas,PS pag
PS pag,responsabilidad gustado y quisiéramos
responsabilidad gustado y quisiéramos,Explicamos
Explicamos,Papelotes Plumones Colores Goma Tijeras Cuaderno autoaprendizaje Personal Social materiales utilizaremos unidad
Papelotes Plumones Colores Goma Tijeras Cuaderno autoaprendizaje Personal Social materiales utilizaremos unidad,organizaremos unidad
organizaremos unidad,cualidades monitora o monitor
cualidades monitora o monitor,ciento cuarenta y Monitora monitor Responsable materiales Relatora relator materiales
ciento cuarenta y Monitora monitor Responsable materiales Relatora relator materiales,Marcamos aspa tengamos listos
Marcamos aspa tengamos listos,PS pag
PS pag,actividad aprenderemos imagen y respondemos preguntas
actividad aprenderemos imagen y respondemos preguntas,señores
señores,importante
importante,Actividad Satisfacemos necesidades aprenderemos actividad
Actividad Satisfacemos necesidades aprenderemos actividad,aprenderemos actividad
aprenderemos actividad,ciento cuarenta y Explicar personas e instituciones satisfacen necesidades y familias
ciento cuarenta y Explicar personas e instituciones satisfacen necesidades y familias,Reconocer obtener producto retribuir a dinero o trueque
Reconocer obtener producto retribuir a dinero o trueque,PS pag
PS pag,cuarenta y y escribimos sirven siguientes servicios Sirve Sirve Sirve Sirve PS pag
cuarenta y y escribimos sirven siguientes servicios Sirve Sirve Sirve Sirve PS pag,cuadro leemos y marcamos opciones
cuadro leemos y marcamos opciones,explicamos ofrece servicio o obtenemos
explicamos ofrece servicio o obtenemos,ciento cuarenta y Necesidad necesito
ciento cuarenta y Necesidad necesito,ofrece obtenemos
ofrece obtenemos,enfermo
enfermo,comer
comer,ayudar a padres a cuidar animales
ayudar a padres a cuidar animales,Quiero aprender y
Quiero aprender y,Comprar medicina
Comprar medicina,hospital
hospital,Descansar
Descansar,deporte
deporte,Comprar leña gas o kerosene
Comprar leña gas o kerosene,mercado
mercado,agua
agua,Tomar bus o colectivo
Tomar bus o colectivo,Comprar herramientas
Comprar herramientas,Buscar necesito animales y plantas
Buscar necesito animales y plantas,Caminar o tomar transporte
Caminar o tomar transporte,Comprar útiles escolares
Comprar útiles escolares,a escuela
a escuela,PS pag
PS pag,brevemente
brevemente,ciento cuarenta y encargan productos y servicios lleguen a hogar
ciento cuarenta y encargan productos y servicios lleguen a hogar,lograrlo
lograrlo,y coloreamos necesitamos cocinar
y coloreamos necesitamos cocinar,PS pag
PS pag,precios y calculamos monto
precios y calculamos monto,ciento cuarenta y servicio o producto costo
ciento cuarenta y servicio o producto costo,padres pagarlos ganan
padres pagarlos ganan,pagar padres
pagar padres,pagar padres PS pag
pagar padres PS pag,aplicamos aprendido
aplicamos aprendido,casa aprendí actividad
casa aprendí actividad,aprendí aprendiendo aprendí Explicar personas e instituciones satisfacen necesidades y familia
aprendí aprendiendo aprendí Explicar personas e instituciones satisfacen necesidades y familia,Reconocer obtener producto retribuir a dinero o trueque
Reconocer obtener producto retribuir a dinero o trueque,comunidad aprendimos actividad
comunidad aprendimos actividad,actividad
actividad,completa cuadro lograste aprender
completa cuadro lograste aprender,hice aprender
hice aprender,aspa avances
aspa avances,ciento cuarenta y nueve Elaboramos menú calculando gasto produce
ciento cuarenta y nueve Elaboramos menú calculando gasto produce,anotamos papelote y presentamos salón
anotamos papelote y presentamos salón,croquis principales servicios comunidad
croquis principales servicios comunidad,Ponemos ícono servicio
Ponemos ícono servicio,Exponemos croquis aula
Exponemos croquis aula,PS pag
PS pag,actividad aprenderemos Actividad Cuidamos recursos brindan escuela y familia aprenderemos actividad
actividad aprenderemos Actividad Cuidamos recursos brindan escuela y familia aprenderemos actividad,veinte monedas diez billetes y chanchito ahorrar
veinte monedas diez billetes y chanchito ahorrar,pequeños alcancen
pequeños alcancen,aprenderemos actividad
aprenderemos actividad,ciento cincuenta Identificar acciones permiten ahorro cuidado y preservación recursos familia y escuela
ciento cincuenta Identificar acciones permiten ahorro cuidado y preservación recursos familia y escuela,Dibujo
Dibujo,PS pag
PS pag,y conversamos
y conversamos,y explicamos haremos lograrlo
y explicamos haremos lograrlo,ciento cincuenta y Dibujo quiero
ciento cincuenta y Dibujo quiero,PS pag
PS pag,texto
texto,Pedimos ayuda a niña monitora o niño monitor
Pedimos ayuda a niña monitora o niño monitor,ciento cincuenta y pueblo supo ahorrar norte Perú pequeño pueblo Tumbes
ciento cincuenta y pueblo supo ahorrar norte Perú pequeño pueblo Tumbes,pueblo dedicaban a pesca y cultivo alimentos maíz y plátano
pueblo dedicaban a pesca y cultivo alimentos maíz y plátano,trabajadores
trabajadores,A mes recibían salario compraban necesitaban y ahorraban
A mes recibían salario compraban necesitaban y ahorraban,habitantes pueblo gastaban necesidades importantes agua luz comida y diversión
habitantes pueblo gastaban necesidades importantes agua luz comida y diversión,llegaba circo o espectáculo cultural y gastaban dinero
llegaba circo o espectáculo cultural y gastaban dinero,niños ahorraban propinas
niños ahorraban propinas,fuerte lluvia crecer ríos y arrasaron cultivos dañaron carreteras y viviendas
fuerte lluvia crecer ríos y arrasaron cultivos dañaron carreteras y viviendas,fuertes y ahorradores levantaron casas rápidamente y reconstruyeron pueblo
fuertes y ahorradores levantaron casas rápidamente y reconstruyeron pueblo,guardado dinero suficiente
guardado dinero suficiente,trabajaron pobladores y niños
trabajaron pobladores y niños,pueblo volvió a gracias a costumbre ahorrar
pueblo volvió a gracias a costumbre ahorrar,PS pag
PS pag,cincuenta y y respondemos texto página
cincuenta y y respondemos texto página,queda pueblo historia
queda pueblo historia,A dedican habitantes
A dedican habitantes,fines mes
fines mes,necesidades importantes
necesidades importantes,acción permitió a habitantes reconstruir pueblo
acción permitió a habitantes reconstruir pueblo,vestido salud juguetes alimentación educación televisión energía eléctrica juegos agua PS pag
vestido salud juguetes alimentación educación televisión energía eléctrica juegos agua PS pag,a acceso leo y completo historia
a acceso leo y completo historia,ciento cincuenta y Recibes propina dulces o vas a jugar
ciento cincuenta y Recibes propina dulces o vas a jugar,Piensa deseas
Piensa deseas,Cuesta
Cuesta,puedes
puedes,Juntar sol sol
Juntar sol sol,termina historia
termina historia,PS pag
PS pag,aplicamos aprendido
