próxima clase pide a estudiantes trabajen parejas tablas energía comparar resultados,Pregúntales electrodomésticos necesitan energía eléctrica encontraron casa y casa
Pregúntales electrodomésticos necesitan energía eléctrica encontraron casa y casa,Pídeles identifiquen fuentes energía tablas renovables y
Pídeles identifiquen fuentes energía tablas renovables y,Haz piensen elementos requieren electricidad y pregúntales realmente necesarios elementos requieren electricidad y preguntar relamente necesarios necesitan
Haz piensen elementos requieren electricidad y pregúntales realmente necesarios elementos requieren electricidad y preguntar relamente necesarios necesitan,Pon tema discusión dependencia humano energías renovables
Pon tema discusión dependencia humano energías renovables,Conversa estudiantes importancia remplazar combustibles fósiles fuentes energía renovables
Conversa estudiantes importancia remplazar combustibles fósiles fuentes energía renovables,Ve a teoría apoyo capítulo o videos acerca energía Actividad clase desechos orgánicos tipo energía renovable Objetivo Entender obtenemos energía biomasa
Salón clase,Materiales kits sesenta arvejas o fríjoles secos bolsas plásticas herméticas agua
Materiales kits sesenta arvejas o fríjoles secos bolsas plásticas herméticas agua,Preparación Pon arvejas o fríjoles remojo noche
Preparación Pon arvejas o fríjoles remojo noche,Paso a paso Pregunta a estudiantes desechos orgánicos casa y materia orgánica produce gases
Paso a paso Pregunta a estudiantes desechos orgánicos casa y materia orgánica produce gases,Divide a estudiantes grupos
Divide a estudiantes grupos,pídeles coloquen diez arvejas o fríjoles remojados bolsa y compriman extraer aire cerrarla herméticamente
pídeles coloquen diez arvejas o fríjoles remojados bolsa y compriman extraer aire cerrarla herméticamente,Coloca bolsas soleado sombra y oscuro y etiqueta bolsas posición sol sombra u oscuro
Coloca bolsas soleado sombra y oscuro y etiqueta bolsas posición sol sombra u oscuro,Déjalas reposen par
Déjalas reposen par,Mira bolsas y anota observaciones grupo
Mira bolsas y anota observaciones grupo,aspecto bolsas y granos y oler bolsas comparar resultados obtenidos posiciones
aspecto bolsas y granos y oler bolsas comparar resultados obtenidos posiciones,Pregunta arvejas o fríjoles producen ambiente cantidad utilizar gas producir y
Pregunta arvejas o fríjoles producen ambiente cantidad utilizar gas producir y,Discute arvejas o fríjoles producen gas granjas mundo familias obtienen energía cocinar alimentos e producir electricidad a biogás
Discute arvejas o fríjoles producen gas granjas mundo familias obtienen energía cocinar alimentos e producir electricidad a biogás,biogás gracias a fuentes energía renovables estiércol vaca y cerdo sobras comida y residuos agrícolas y cultivos
biogás gracias a fuentes energía renovables estiércol vaca y cerdo sobras comida y residuos agrícolas y cultivos,Actividada clase
Actividada clase,abrazo Sol Objetivo Comprender transforma energía solar electricidad
abrazo Sol Objetivo Comprender transforma energía solar electricidad,minutos
minutos,Aire libre
Aire libre,Materiales Cuerda o soga doce metros diez nudos metros campana o silbato tiza
Materiales Cuerda o soga doce metros diez nudos metros campana o silbato tiza,Preparación Reserva patio escuela o similar practicar juego reunir materiales y cuerda nudos
Preparación Reserva patio escuela o similar practicar juego reunir materiales y cuerda nudos,Paso a paso Pregunta convertir energía solar Sol principal fuente energía
Paso a paso Pregunta convertir energía solar Sol principal fuente energía,Captamos energía paneles solares
Captamos energía paneles solares,Practica juego Abraza Sol ayudarlos a comprender proceso
Practica juego Abraza Sol ayudarlos a comprender proceso,Dibuja cuadrado m tiza patio escuela represente celda fotovoltaica
Dibuja cuadrado m tiza patio escuela represente celda fotovoltaica,Dibuja círculo m diámetro a pasos distancia celda fotovoltaica representación Sol
Dibuja círculo m diámetro a pasos distancia celda fotovoltaica representación Sol,Forma círculo extremos cuerda coincidan y colócalos celda fotovoltaica
Forma círculo extremos cuerda coincidan y colócalos celda fotovoltaica,Divide a estudiantes grupos Grupo Electrones
Divide a estudiantes grupos Grupo Electrones,Pon diez estudiantes pie celda fotovoltaica nudo cuerda
Pon diez estudiantes pie celda fotovoltaica nudo cuerda,Grupo
Grupo,Pide a o diez estudiantes paren Sol
Pide a o diez estudiantes paren Sol,tienes estudiantes puedes formar grupos electrones y fotones jueguen turnos
tienes estudiantes puedes formar grupos electrones y fotones jueguen turnos,Recuérdales electricidad viene movimiento electrones y fotones partículas luz solar
Recuérdales electricidad viene movimiento electrones y fotones partículas luz solar,Ubica campana o silbato afuera celda fotovoltaica estudiante cuerda
Ubica campana o silbato afuera celda fotovoltaica estudiante cuerda,empezar fotones tomarse manos interior Sol electrones deberán agarrados nudo correspondiente
empezar fotones tomarse manos interior Sol electrones deberán agarrados nudo correspondiente,juego inicia toques cabeza fotón deberá correr celda fotovoltaica tocar a electrón nudo cuerda y regresar Sol
juego inicia toques cabeza fotón deberá correr celda fotovoltaica tocar a electrón nudo cuerda y regresar Sol,electrón tocado deberá tocar a electrón ubicado nudo y quedarse electrón debería aprovechar electrón tercer nudo y quedarse y sucesivamente llegar nudo
electrón tocado deberá tocar a electrón ubicado nudo y quedarse electrón debería aprovechar electrón tercer nudo y quedarse y sucesivamente llegar nudo,electrón correr silbato o campana y sonar
electrón correr silbato o campana y sonar,suene silbato o campana electrones gritan electrón sonar silbato dirigirá nudo
suene silbato o campana electrones gritan electrón sonar silbato dirigirá nudo,fotón salir y correr estudiante nudo tocarlo y mantener flujo energía
fotón salir y correr estudiante nudo tocarlo y mantener flujo energía,Continúe juego electrones hayan tocado
Continúe juego electrones hayan tocado,Pregunta pasando suceder electrones pudieran mover
Pregunta pasando suceder electrones pudieran mover,representa importante electrones tocaran a produce electricidad
representa importante electrones tocaran a produce electricidad,Explica fotones proporcionan energía electrones produzcan electricidad
Explica fotones proporcionan energía electrones produzcan electricidad,electrones mueven iniciar corriente
electrones mueven iniciar corriente,toque representa transferencia energía fotón y electrón y electrones
toque representa transferencia energía fotón y electrón y electrones,fotón tocar electrón darle energía suficiente transferirla originando corriente electricidad
fotón tocar electrón darle energía suficiente transferirla originando corriente electricidad,Evaluación formativa Profesor pasar tema asegúrate estudiantes puedan Identificar tipos energía utilizados vida diaria
Evaluación formativa Profesor pasar tema asegúrate estudiantes puedan Identificar tipos energía utilizados vida diaria,Comprender materia orgánica proporciona energía
Comprender materia orgánica proporciona energía,Explicar energía solar convierte electricidad
Explicar energía solar convierte electricidad,evaluar a estudiantes ponlos a dibujar o escribir tablero nombres electrodomésticos y a describan o digan tipo energía producen
evaluar a estudiantes ponlos a dibujar o escribir tablero nombres electrodomésticos y a describan o digan tipo energía producen,Plancha energía calórica Bombillo energía calórica y lumínica Teléfono energía acústica Pídeles hagan lista artículos contengan materia orgánica y puedan generar energía
Plancha energía calórica Bombillo energía calórica y lumínica Teléfono energía acústica Pídeles hagan lista artículos contengan materia orgánica y puedan generar energía,Pídeles dibujen proceso transformación energía Sol electricidad
Pídeles dibujen proceso transformación energía Sol electricidad,Relación áreas conocimiento Sociales
Relación áreas conocimiento Sociales,Investigar principales fuentes energéticas país
Investigar principales fuentes energéticas país,Ciudadanía
Ciudadanía,Pregunta a personas familia o comunidad conocen energías renovables
Pregunta a personas familia o comunidad conocen energías renovables,tipos energías renovables familiarizados
tipos energías renovables familiarizados,beneficios energías renovables
beneficios energías renovables,Lenguaje
Lenguaje,Investigar alternativas energía país y folleto expliques usarlos
Investigar alternativas energía país y folleto expliques usarlos,recordar electricidad viene movimiento electrones
recordar electricidad viene movimiento electrones,electricidad transformar calor luz sonido o movimiento vemos utilizamos aparatos eléctricos
electricidad transformar calor luz sonido o movimiento vemos utilizamos aparatos eléctricos,gases descomposición materia orgánica fuentes energía renovables especialmente granjas
gases descomposición materia orgánica fuentes energía renovables especialmente granjas,paneles solares transformar energía Sol calor o electricidad
paneles solares transformar energía Sol calor o electricidad,optar aparatos eléctricos aumenten o disminuyan gases efecto invernadero atmósfera
optar aparatos eléctricos aumenten o disminuyan gases efecto invernadero atmósfera,Tips profesor experimento y actividades fortalecer equipo estudiantes comunicación y habilidades razonamiento deductivo
Tips profesor experimento y actividades fortalecer equipo estudiantes comunicación y habilidades razonamiento deductivo,Fomenta competencia sana abrazo sol observando equipo termina rápido
Fomenta competencia sana abrazo sol observando equipo termina rápido,Resalta compitiendo animarnos a y juntos beneficio grupo
Resalta compitiendo animarnos a y juntos beneficio grupo,Material complementario The Global Network Institute Instituto Global Red Energía GENI iniciativa propugna energías renovables y beneficios energía sostenible
Material complementario The Global Network Institute Instituto Global Red Energía GENI iniciativa propugna energías renovables y beneficios energía sostenible,EnergyKids portal completo inglés energía incluyen conceptos y variados recursos didácticos tema
EnergyKids portal completo inglés energía incluyen conceptos y variados recursos didácticos tema,gov
gov,Planes clase nivel intermedio Actividada clase gravedad y electromagnetismo manifestaciones universo Objetivo Observar funcionan gravedad y energía estática
Planes clase nivel intermedio Actividada clase gravedad y electromagnetismo manifestaciones universo Objetivo Observar funcionan gravedad y energía estática,minutos
minutos,Salón clase
Salón clase,Materiales grupo estudiantes deberá toalla o trozo tela piedra u objeto pesado canicas peine trozos pequeños papel
Materiales grupo estudiantes deberá toalla o trozo tela piedra u objeto pesado canicas peine trozos pequeños papel,Preparación Revisa manifiesta energía y actúa universo
Preparación Revisa manifiesta energía y actúa universo,Realiza actividad antelación
Realiza actividad antelación,Paso a paso Divide clase grupos y asegúrate toalla piedra y canicas
Paso a paso Divide clase grupos y asegúrate toalla piedra y canicas,Pídeles a estudiantes grupo tomen toalla extremos quede templada
Pídeles a estudiantes grupo tomen toalla extremos quede templada,tercer estudiante piedra centro toalla estudiantes extremo retuercen toalla direcciones opuestas
tercer estudiante piedra centro toalla estudiantes extremo retuercen toalla direcciones opuestas,tuerce toalla piedra pídele tercer estudiante coloque canicas toalla
tuerce toalla piedra pídele tercer estudiante coloque canicas toalla,Haz grupo discuta siguientes preguntas pasó colocó piedra centro toalla
Haz grupo discuta siguientes preguntas pasó colocó piedra centro toalla,sucedió añadieron canicas
sucedió añadieron canicas,creen piedra atrajo canicas
creen piedra atrajo canicas,toalla representara espacio exterior representan piedra y canicas
toalla representara espacio exterior representan piedra y canicas,creen Luna choca Tierra planetas Sol
creen Luna choca Tierra planetas Sol,Explica piedra curva toalla y canicas tienden a rodar gravedad atrae a Tierra
Explica piedra curva toalla y canicas tienden a rodar gravedad atrae a Tierra,gravedad fuerzas fundamentales conforman universo
gravedad fuerzas fundamentales conforman universo,fuerza impide Luna choque Tierra o planetas Sol
fuerza impide Luna choque Tierra o planetas Sol,Pídeles a grupos dejen materiales a y tengan a mano peine y trozos pequeños papel
Pídeles a grupos dejen materiales a y tengan a mano peine y trozos pequeños papel,Pídele a estudiante frote peine pelo o saco lana
Pídele a estudiante frote peine pelo o saco lana,dile estudiante ponga trozos papel y observe sucede
dile estudiante ponga trozos papel y observe sucede,Explica frotar peine saco o pelo carga electricidad y capaz atraer pequeños trozos papel
Explica frotar peine saco o pelo carga electricidad y capaz atraer pequeños trozos papel,Menciona fuerza llamada electromagnetismo permite cuerpos cargados atraigan o repelan
Menciona fuerza llamada electromagnetismo permite cuerpos cargados atraigan o repelan,Plan clase
Plan clase,energía motor mundo Objetivos Identificar fuentes energía utilizadas país
energía motor mundo Objetivos Identificar fuentes energía utilizadas país,Aprender energía renovable producida América Latina y Caribe
Aprender energía renovable producida América Latina y Caribe,Actividada clase sacamos energía
Actividada clase sacamos energía,Objetivos Diferenciar fuentes energías renovables y renovables
Objetivos Diferenciar fuentes energías renovables y renovables,Identificar fuentes energía utilizadas país
Salón clase,Materiales Cartulina marcadores lápices colores e información relacionada producción energía país textos periódicos revistas páginas web
Materiales Cartulina marcadores lápices colores e información relacionada producción energía país textos periódicos revistas páginas web,Preparación clase revisa textos e información relacionada fuentes energía país
Preparación clase revisa textos e información relacionada fuentes energía país,Paso a paso Pídeles a estudiantes hagan lista fuentes energía y copien tablero
Paso a paso Pídeles a estudiantes hagan lista fuentes energía y copien tablero,Divide a estudiantes grupos y asigna a grupo siguientes nombres viento gas natural agua carbón biomasa energía solar energía nuclear y petróleo
Divide a estudiantes grupos y asigna a grupo siguientes nombres viento gas natural agua carbón biomasa energía solar energía nuclear y petróleo,Diles grupo representa fuente energía
Diles grupo representa fuente energía,Pídeles hagan cartelera represente fuente energía y siguientes aspectos obtenemos energía fuente
Pídeles hagan cartelera represente fuente energía y siguientes aspectos obtenemos energía fuente,Generación residuos emisiones gases
Generación residuos emisiones gases,o
o,o
o,Utiliza información producción energía orientar a estudiantes
Utiliza información producción energía orientar a estudiantes,Muéstrales videos energía complementar carteleras
Muéstrales videos energía complementar carteleras,Discute satisfacer energía necesita mundo empleando únicamente fuentes energía renovable
Discute satisfacer energía necesita mundo empleando únicamente fuentes energía renovable,Evaluación formativa Profesor pasar tema asegúrate estudiantes Identificar distinguir y provienen energías renovables y renovables y utilizan país
Evaluación formativa Profesor pasar tema asegúrate estudiantes Identificar distinguir y provienen energías renovables y renovables y utilizan país,Relación áreas conocimiento Ciencias
Relación áreas conocimiento Ciencias,Observar plantas utilizan energía solar
Observar plantas utilizan energía solar,Planta fríjoles materas
Planta fríjoles materas,germinado cubre materas bolsa papel y deja cara Sol
germinado cubre materas bolsa papel y deja cara Sol,mes observa y registra diferencias
mes observa y registra diferencias,Lenguaje
Lenguaje,Crea periódico reportar energías renovables y beneficios
Crea periódico reportar energías renovables y beneficios,Léeles historia niño escribe futuro Hola amigos siglo escribo año niño y quiero compartirles hubiera gustado época
Léeles historia niño escribe futuro Hola amigos siglo escribo año niño y quiero compartirles hubiera gustado época,energía proviene combustibles fósiles alcancé a reservas acabaron años y papás cuentan momentos difíciles racionamientos luz gente podía transportarse carros y transporte públicose volvió costoso
energía proviene combustibles fósiles alcancé a reservas acabaron años y papás cuentan momentos difíciles racionamientos luz gente podía transportarse carros y transporte públicose volvió costoso,Afortunadamente gobiernos pusieron atención a iniciativas grupos trabajaban beneficio ambiente utilización energías renovables e impartieron leyes podamos seguir disfrutando tecnología
Afortunadamente gobiernos pusieron atención a iniciativas grupos trabajaban beneficio ambiente utilización energías renovables e impartieron leyes podamos seguir disfrutando tecnología,ejercicio ley decretó personas debían transportarse bicicleta y viajábamos carros eléctricos obligatorio compartirlo vecinos familiares y amigos
ejercicio ley decretó personas debían transportarse bicicleta y viajábamos carros eléctricos obligatorio compartirlo vecinos familiares y amigos,hubiera gustado fuentes agua contaban tatarabuelos existían manantiales arroyos rodeados bosque ríos caudalosos extremadamente largos y llenos vida
hubiera gustado fuentes agua contaban tatarabuelos existían manantiales arroyos rodeados bosque ríos caudalosos extremadamente largos y llenos vida,siglo quedan poquitos y cuidarlos paseos a sitios
siglo quedan poquitos y cuidarlos paseos a sitios,cosa sirvió y gente consciente proteger fuentes e campañas ahorrar agua y agua cuidamos
cosa sirvió y gente consciente proteger fuentes e campañas ahorrar agua y agua cuidamos,Tomada Brigada Planeta
Tomada Brigada Planeta,Manual profesor
Manual profesor,Bogotá Smurfit Kappa Cartón
Bogotá Smurfit Kappa Cartón,Pídeles a estudiantes continúen historia pensando fuentes energía a disponibles futuro y a niño habría gustado experimentar o energía afectar ambiente continuamos viviendo
Pídeles a estudiantes continúen historia pensando fuentes energía a disponibles futuro y a niño habría gustado experimentar o energía afectar ambiente continuamos viviendo,Sociales
Sociales,Pide a estudiantes buscar artículos energías renovables país compartirlos compañeros clase y crear espacio informativo tema
Pide a estudiantes buscar artículos energías renovables país compartirlos compañeros clase y crear espacio informativo tema,recordar energía motor mundo
recordar energía motor mundo,personas convierten recursos naturales energía utilizable
personas convierten recursos naturales energía utilizable,fuentes energía renovables regenerar
fuentes energía renovables regenerar,incluyen energía mareomotriz energía hidráulica embalses o represas energía eólica energía solar energía geotérmica calor interno Tierra y biomasa materia orgánica
incluyen energía mareomotriz energía hidráulica embalses o represas energía eólica energía solar energía geotérmica calor interno Tierra y biomasa materia orgánica,fuentes energía renovables limitadas y consumiendo rápido regenerar
fuentes energía renovables limitadas y consumiendo rápido regenerar,combustibles fósiles carbón petróleo y gas natural y energía nuclear fisión y fusión nuclear uranio y plutonio
combustibles fósiles carbón petróleo y gas natural y energía nuclear fisión y fusión nuclear uranio y plutonio,forma producimos distribuimos y consumimos energía afecta estructura socioeconómica países y desarrollo esfuerzos conservación
forma producimos distribuimos y consumimos energía afecta estructura socioeconómica países y desarrollo esfuerzos conservación,Tip profesor Organiza visita a represa hidroeléctrica termoeléctrica o parque eólico colegio
Tip profesor Organiza visita a represa hidroeléctrica termoeléctrica o parque eólico colegio,Material complementario Video combustibles fósiles español Actividad clase horno solar cajas cartón Objetivo energía alternativa emisiones
Material complementario Video combustibles fósiles español Actividad clase horno solar cajas cartón Objetivo energía alternativa emisiones,hora
hora,Aire libre soleado
Aire libre soleado,Materiales grupo siguientes materiales cajas cartón distinto tamaño
Materiales grupo siguientes materiales cajas cartón distinto tamaño,diferencia tamaño cajas colocada quede diferencia mínimo cm lados
diferencia tamaño cajas colocada quede diferencia mínimo cm lados,Lámina plástico transparente
Lámina plástico transparente,Lámina o bandeja metálica color negro mate caja pequeña
Lámina o bandeja metálica color negro mate caja pequeña,Lámina cartón
Lámina cartón,Bolas pequeñas o pedazos espuma poliestireno expandido
Bolas pequeñas o pedazos espuma poliestireno expandido,Tijeras marcadores pegamento papel o cartón cinta adhesiva
Tijeras marcadores pegamento papel o cartón cinta adhesiva,Papel aluminio
Papel aluminio,Gafas sol
Gafas sol,Preparación Elabora horno posteriormente apoyes a estudiantes
Preparación Elabora horno posteriormente apoyes a estudiantes,gafas sol experimento
gafas sol experimento,Paso a paso hornos casa pide describan comida cocina
Paso a paso hornos casa pide describan comida cocina,fuentes energía utilizan funcionamiento electricidad o gas natural
fuentes energía utilizan funcionamiento electricidad o gas natural,Invita a estudiantes a fabricar hornos
Invita a estudiantes a fabricar hornos,Pregunta cocinar horno cartón utilizando energía solar
Pregunta cocinar horno cartón utilizando energía solar,Pídeles sigan instrucciones Coloca caja grande bocabajo
Pídeles sigan instrucciones Coloca caja grande bocabajo,Centra caja pequeña posterior caja grande y delinéala
Centra caja pequeña posterior caja grande y delinéala,Corta inferior caja grande a líneas marcadas caja pequeña ajuste grande y queden cm paredes
Corta inferior caja grande a líneas marcadas caja pequeña ajuste grande y queden cm paredes,Cubre cajas adentro y afuera papel aluminio incluidas tapas y fondos caja cartón y quita arruga trapo paso manual
Cubre cajas adentro y afuera papel aluminio incluidas tapas y fondos caja cartón y quita arruga trapo paso manual,Coloca caja pequeña agujero caja grande quede ajustada paso manual
Coloca caja pequeña agujero caja grande quede ajustada paso manual,Pega tapas superiores caja pequeña a caja grande y corta exceso paso
Pega tapas superiores caja pequeña a caja grande y corta exceso paso,Plan clase
Plan clase,Energía sostenible Objetivos generales Aprende energías alternativas emisiones
Energía sostenible Objetivos generales Aprende energías alternativas emisiones,cocinar energía Inserta bandeja o lámina metal caja pequeña paso
cocinar energía Inserta bandeja o lámina metal caja pequeña paso,Coloca caja grande horno bocarriba y rellena espacio paredes cajas material poliestireno
Coloca caja grande horno bocarriba y rellena espacio paredes cajas material poliestireno,Asegúrate espacios vacíos
Asegúrate espacios vacíos,Cierra tapas cinta adhesiva paso
Cierra tapas cinta adhesiva paso,tapa horno utiliza hoja cartón
tapa horno utiliza hoja cartón,Traza bordes exteriores paredes horno y dóblalo a líneas solapas ajusten horno
Traza bordes exteriores paredes horno y dóblalo a líneas solapas ajusten horno,Crea ventana plegable dibujando rectángulo o cuadrado dependiendo tamaño horno y corta a lados
Crea ventana plegable dibujando rectángulo o cuadrado dependiendo tamaño horno y corta a lados,Cubre orientado interior papel aluminio y pega plástico interior corte rectangular paso
Cubre orientado interior papel aluminio y pega plástico interior corte rectangular paso,Coloca pequeños trozos alambre a tapa plegable y pégalos a tapa a base paso
Coloca pequeños trozos alambre a tapa plegable y pégalos a tapa a base paso,Explica a estudiantes utilizamos energía térmica calor cocinar y calentar agua ducha lavadora y lavavajilla
Explica a estudiantes utilizamos energía térmica calor cocinar y calentar agua ducha lavadora y lavavajilla,soleado Sol genera suficiente calor hervir agua
soleado Sol genera suficiente calor hervir agua,comida quema o cocina horno solar
comida quema o cocina horno solar,necesita doble cocinar horno convencional requiere combustible y generan cero emisiones
necesita doble cocinar horno convencional requiere combustible y generan cero emisiones,Discute partes horno y funciones Bandeja metálica absorbe radiación solar y transforma energía térmica
Discute partes horno y funciones Bandeja metálica absorbe radiación solar y transforma energía térmica,Poliestireno aislante térmico impide calor disperse
Poliestireno aislante térmico impide calor disperse,Plástico o vidrio crea efecto invernadero
Plástico o vidrio crea efecto invernadero,Tapa plegable inclinar reflejar caja máximo luz solar inclinación correcta interior iluminado
Tapa plegable inclinar reflejar caja máximo luz solar inclinación correcta interior iluminado,Figura horno solar
Figura horno solar,Horno solar Materiales Actividad clase pastel solar manzana Objetivo preparación horno solar
Horno solar Materiales Actividad clase pastel solar manzana Objetivo preparación horno solar,Aire libre soleado
Aire libre soleado,Ingredientes y materiales manzanas cortadas trozos pequeños yogur libra harina trigo ml aceite cucharada mantequilla cucharadita levadura repostería taza azúcar huevos recipiente revolver olla negra tapa cuchara grande Guantes cocina Paso a paso Diles a estudiantes a preparar delicioso pastel manzana
Ingredientes y materiales manzanas cortadas trozos pequeños yogur libra harina trigo ml aceite cucharada mantequilla cucharadita levadura repostería taza azúcar huevos recipiente revolver olla negra tapa cuchara grande Guantes cocina Paso a paso Diles a estudiantes a preparar delicioso pastel manzana,Pregúntales cocinado produce emisiones a atmósfera
Pregúntales cocinado produce emisiones a atmósfera,cocinar genere emisiones gases efecto invernadero
cocinar genere emisiones gases efecto invernadero,Vacíen yogur recipiente
Vacíen yogur recipiente,Llenen recipiente yogur vacío aceite azúcar y harina y viértelo recipiente
Llenen recipiente yogur vacío aceite azúcar y harina y viértelo recipiente,Añadan huevos y mezclan quede suave
Añadan huevos y mezclan quede suave,Agreguen trozos manzana y levadura repostería
Agreguen trozos manzana y levadura repostería,Embadurnen paredes olla mantequilla o aceite y cubran harina evitar pegue
Embadurnen paredes olla mantequilla o aceite y cubran harina evitar pegue,Viertan mezcla olla y cúbranlo
Viertan mezcla olla y cúbranlo,Coloquen olla tapada horno solar
Coloquen olla tapada horno solar,Pongan horno Sol asegurándose esté orientado ecuador norte hemisferio sur y sur hemisferio norte
Pongan horno Sol asegurándose esté orientado ecuador norte hemisferio sur y sur hemisferio norte,cocción inserte cuchillo centro pastel y sale limpio pastel listo
cocción inserte cuchillo centro pastel y sale limpio pastel listo,Disfruta y provecho
Disfruta y provecho,cocinado pastel pregúntales a estudiantes tipo emisiones a atmósfera observaron cocción
cocinado pastel pregúntales a estudiantes tipo emisiones a atmósfera observaron cocción,ventajas y desventajas horno solar
ventajas y desventajas horno solar,pasaría nublado
pasaría nublado,Pregúntales cocinar pastel horno solar genera GEI
Pregúntales cocinar pastel horno solar genera GEI,Evaluación formativa Profesor continuar tema debes asegurarte estudiantes entienden Energías alternativas sostenibles y prácticas
Evaluación formativa Profesor continuar tema debes asegurarte estudiantes entienden Energías alternativas sostenibles y prácticas,funciona horno solar
funciona horno solar,Evalúa a estudiantes haciéndolos dibujar tabla columnas Actividades lista actividades diarias requieren energía
Evalúa a estudiantes haciéndolos dibujar tabla columnas Actividades lista actividades diarias requieren energía,Aparato utilizado nombre dispositivo actualidad a cabo actividad
Aparato utilizado nombre dispositivo actualidad a cabo actividad,Fuente energía nombre fuente energía utilizada dispositivo
Fuente energía nombre fuente energía utilizada dispositivo,Alternativas sostenibles maneras reducir impacto ambiente utilizar energía cuidadosamente o cambiar fuentes o dispositivos
Alternativas sostenibles maneras reducir impacto ambiente utilizar energía cuidadosamente o cambiar fuentes o dispositivos,Pídeles a estudiantes dibujen horno solar y describan funciona
Pídeles a estudiantes dibujen horno solar y describan funciona,Actividad actual Fuentes energía Alternativas sostenibles Transporte Automóvil Petróleo gasolina Utilizar bicicleta distancias cortas Aseo personal Ducha eléctrica Carbón termoeléctrica Tomar baños breves Cocinar Horno eléctrico Gas natural horno solar soleados Agua caliente Lavadora Carbón termoeléctrica Lavar agua fría Iluminación Bombillos Agua termoeléctrica Utilizar bombillos ahorradores luz y apagarlos necesiten tareas Bombillos Agua termoeléctrica tareas luz sol Ocio televisión y juegos electrónicos Televisor Carbón termoeléctrica televisión y jugar afuera amigos Relación áreas conocimiento Matemáticas
Actividad actual Fuentes energía Alternativas sostenibles Transporte Automóvil Petróleo gasolina Utilizar bicicleta distancias cortas Aseo personal Ducha eléctrica Carbón termoeléctrica Tomar baños breves Cocinar Horno eléctrico Gas natural horno solar soleados Agua caliente Lavadora Carbón termoeléctrica Lavar agua fría Iluminación Bombillos Agua termoeléctrica Utilizar bombillos ahorradores luz y apagarlos necesiten tareas Bombillos Agua termoeléctrica tareas luz sol Ocio televisión y juegos electrónicos Televisor Carbón termoeléctrica televisión y jugar afuera amigos Relación áreas conocimiento Matemáticas,Ve a página Gateway selecciona país y observa producción potencial energía fuentes renovables y renovables
Ve a página Gateway selecciona país y observa producción potencial energía fuentes renovables y renovables,Grafica potencial solar y eólico carbón petróleo y reservas gas natural y compáralos países Suramérica y Caribe
Grafica potencial solar y eólico carbón petróleo y reservas gas natural y compáralos países Suramérica y Caribe,Sociales
Sociales,Organiza debate ventajas y desventajas creación parque eólico zona alberga a comunidades indígenas y especies aves
Organiza debate ventajas y desventajas creación parque eólico zona alberga a comunidades indígenas y especies aves,llegar a
llegar a,Roles comunidades indígenas resisten proyecto aerogeneradores afectan paisaje y ruido
Roles comunidades indígenas resisten proyecto aerogeneradores afectan paisaje y ruido,Representantes sector turístico cree parque producirá contaminación visual grave
Representantes sector turístico cree parque producirá contaminación visual grave,ambientalistas preocupados impacto negativo aerogeneradores aves
ambientalistas preocupados impacto negativo aerogeneradores aves,gerente empresa energía interesado potenciales beneficios proyecto
gerente empresa energía interesado potenciales beneficios proyecto,gobernador interesado suministrar energía a poblaciones remotas y visibilidad internacional proyecto
gobernador interesado suministrar energía a poblaciones remotas y visibilidad internacional proyecto,recordar naturaleza proporciona energía
recordar naturaleza proporciona energía,Debemos equilibrar necesidades sociales y ambientales racional y acabar explotación intensa
Debemos equilibrar necesidades sociales y ambientales racional y acabar explotación intensa,zonas rurales carecen acceso a electricidad empezado a utilizar hornos solares mejora calidad vida gente
zonas rurales carecen acceso a electricidad empezado a utilizar hornos solares mejora calidad vida gente,mejores lugares hornos solares encuentran países cercanos ecuador rayos Sol directos utilizar soleados partes mundo
mejores lugares hornos solares encuentran países cercanos ecuador rayos Sol directos utilizar soleados partes mundo,Tips profesor Amplía conocimiento y oportunidades aprendizaje comunidad iniciando campañas ahorro energía
Tips profesor Amplía conocimiento y oportunidades aprendizaje comunidad iniciando campañas ahorro energía,Invita a profesores colegio a planear cocina solar y preparar platos horno solar
Invita a profesores colegio a planear cocina solar y preparar platos horno solar,Material complementario Videos Brain Pop video explica energía solar
Material complementario Videos Brain Pop video explica energía solar,biblioteca video Súbete incluye video biocombustibles
biblioteca video Súbete incluye video biocombustibles,Planes clase nivel avanzado Actividad clase energía transfórmate
Planes clase nivel avanzado Actividad clase energía transfórmate,Objetivo estimado Aprender tipos energía y transformación
Objetivo estimado Aprender tipos energía y transformación,minutos
minutos,Salón clase
Salón clase,Materiales Fotografías véase
Materiales Fotografías véase,Hojas recicladas completar tabla actividad
Hojas recicladas completar tabla actividad,Preparación Apóyate imágenes sugeridas actividad
Preparación Apóyate imágenes sugeridas actividad,Ten imagen representa tipo energía
Ten imagen representa tipo energía,escuela salón clases puedan proyectar imágenes
escuela salón clases puedan proyectar imágenes,Paso a paso Pregunta ejemplos
Paso a paso Pregunta ejemplos,Proyecta fotos enlaces anteriores
Proyecta fotos enlaces anteriores,Haz estudiante elija foto describa actividad e indique fuente energía actividad energía transformó
Haz estudiante elija foto describa actividad e indique fuente energía actividad energía transformó,Deja grupo discuta respuesta
Deja grupo discuta respuesta,Revisa información antecedentes tipos energía y transformación Explica energía alimenta a objetos inanimados motor y a organismos vivos cuerpo humano
